408015	45872	209	ensembl
408015	9074	221	ensembl
408015	35705	210	ensembl
408015	43587	199	ensembl
408015	45569	158	ensembl
408015	35700	153	ensembl
408015	88272	198	ensembl
408015	32230	208	ensembl
408015	30306	200	ensembl
408015	23637	204	ensembl
408015	28867	216	ensembl
408015	39267	201	ensembl
408015	13414	197	ensembl
408015	41578	222	ensembl
408015	3217	321	ensembl
408015	15146	317	ensembl
408015	29041	219	ensembl
408015	20376	205	ensembl
408015	30178	207	ensembl
408015	22654	225	ensembl
408015	23219	217	ensembl
408015	22359	206	ensembl
408015	14819	203	ensembl
408015	17665	302	ensembl
408015	15364	188	ensembl
408015	14096	186	ensembl
408015	15002	185	ensembl
408015	16796	190	ensembl
408015	827	325	ensembl
408015	1991	189	ensembl
408015	27872	319	ensembl
408015	21728	191	ensembl
408015	1192698	134	ensembl
408015	571	187	ensembl
408015	2240	183	ensembl
408015	41708	184	ensembl
408015	1123	108	ensembl
408015	18814	214	ensembl
408015	1367	182	ensembl
408015	1027	174	ensembl
408015	8128	334	ensembl
408015	7992	324	ensembl
408015	6325	303	ensembl
408015	11180	333	ensembl
408015	313	306	ensembl
408015	24721	327	ensembl
408015	18714	147	ensembl
408015	20218	211	ensembl
408017	43847	209	ensembl
408017	8454	210	ensembl
408017	53612	221	ensembl
408017	30976	200	ensembl
408017	91216	198	ensembl
408017	21179	153	ensembl
408017	44889	197	ensembl
408017	39861	204	ensembl
408017	37972	222	ensembl
408017	21754	317	ensembl
408017	19861	321	ensembl
408017	38718	216	ensembl
408017	59150	158	ensembl
408017	42146	199	ensembl
408017	29200	208	ensembl
408017	41427	201	ensembl
408017	3378	60	ensembl
408017	19485	217	ensembl
408017	28652	203	ensembl
408017	27928	206	ensembl
408017	15885	302	ensembl
408017	12263	327	ensembl
408017	31099	319	ensembl
408017	11910	187	ensembl
408017	13234	190	ensembl
408017	4133	183	ensembl
408017	10674	188	ensembl
408017	14324	180	ensembl
408017	9681	303	ensembl
408017	1385	191	ensembl
408017	31256	184	ensembl
408017	15375	214	ensembl
408017	3315	185	ensembl
408017	12447	186	ensembl
408017	18187	182	ensembl
408017	1180	324	ensembl
408017	115507	155	ensembl
408017	24490	67	ensembl
408017	15092	189	ensembl
408017	31548	212	ensembl
408017	18198	306	ensembl
408017	22400	333	ensembl
408017	8612	325	ensembl
408017	7305	334	ensembl
408017	11932	292	ensembl
408017	24031	288	ensembl
408017	13811	109	ensembl
408017	4165	85	ensembl
408017	19212	147	ensembl
408017	3966	285	ensembl
408017	22693	289	ensembl
408017	63323	240	ensembl
408017	8963	293	ensembl
408017	24861	335	ensembl
408017	13726	135	ensembl
408017	16935	286	ensembl
408017	29137	284	ensembl
408017	23664	224	ensembl
408017	5980	138	ensembl
408017	6147	80	ensembl
408017	327	323	ensembl
408017	4919	118	ensembl
408017	56631	307	ensembl
408017	35094	48	ensembl
408017	18175	55	ensembl
408017	26504	49	ensembl
408017	12646	149	ensembl
408017	18366	33	ensembl
408017	11567	78	ensembl
408017	6656	79	ensembl
408017	11255	326	ensembl
408017	10731	91	ensembl
408017	994	121	ensembl
408017	22698	338	ensembl
408017	14902	46	ensembl
408017	12553	43	ensembl
408017	17132	328	ensembl
408017	5108	297	ensembl
408017	13198	301	ensembl
408017	8151	111	ensembl
408017	25830	291	ensembl
408017	3970	329	ensembl
408017	6403	116	ensembl
408017	1120	129	ensembl
408017	63602	236	ensembl
408017	27218	341	ensembl
408017	43028	251	ensembl
408017	16814	254	ensembl
408017	15349	281	ensembl
408017	28230	243	ensembl
408017	18140	126	ensembl
408017	18793	244	ensembl
408017	6307	249	ensembl
408017	22220	273	ensembl
408017	53409	274	ensembl
408017	4026	262	ensembl
408017	92231	268	ensembl
408017	19147	280	ensembl
408017	20278	340	ensembl
408017	2513	282	ensembl
408017	12880	248	ensembl
408017	14508	275	ensembl
408017	8217	246	ensembl
408017	47394	267	ensembl
408017	20489	247	ensembl
408017	22502	272	ensembl
408017	19551	261	ensembl
408017	18813	65	ensembl
408017	43030	253	ensembl
408017	21084	257	ensembl
408017	42590	252	ensembl
408017	38520	270	ensembl
408017	6908	130	ensembl
408017	21867	258	ensembl
408017	15275	250	ensembl
408017	1680	36	ensembl
408017	11701	269	ensembl
408017	34197	256	ensembl
408017	10319	263	ensembl
408017	68080	283	ensembl
408017	27037	245	ensembl
408017	55544	152	ensembl
408017	34128	255	ensembl
408017	25233	278	ensembl
408017	11426	264	ensembl
408017	26214	271	ensembl
408017	7869	276	ensembl
408017	10722	277	ensembl
408017	12883	260	ensembl
408017	5445	279	ensembl
408020	44075	221	ensembl
408020	28071	210	ensembl
408020	17944	209	ensembl
408020	3694	60	ensembl
408020	44861	199	ensembl
408020	39459	216	ensembl
408020	27345	204	ensembl
408020	75342	198	ensembl
408020	29980	201	ensembl
408020	20526	153	ensembl
408020	14691	208	ensembl
408020	34502	200	ensembl
408020	28063	222	ensembl
408020	31295	197	ensembl
408020	46727	158	ensembl
408020	337	317	ensembl
408020	29584	321	ensembl
408020	22151	219	ensembl
408020	23378	225	ensembl
408020	28167	205	ensembl
408020	20555	217	ensembl
408020	16583	302	ensembl
408020	19259	206	ensembl
408020	21690	203	ensembl
408020	13431	124	ensembl
408020	22080	325	ensembl
408020	6848	181	ensembl
408020	12509	189	ensembl
408020	2950	180	ensembl
408020	26946	184	ensembl
408020	10597	183	ensembl
408020	10427	191	ensembl
408020	8367	185	ensembl
408020	1208180	134	ensembl
408020	12910	108	ensembl
408020	18353	214	ensembl
408020	23151	324	ensembl
408020	16191	182	ensembl
408020	18025	319	ensembl
408020	6594	193	ensembl
408020	17277	186	ensembl
408020	33317	48	ensembl
408020	14480	306	ensembl
408020	15035	190	ensembl
408020	17792	67	ensembl
408020	7820	187	ensembl
408020	117705	155	ensembl
408020	2355	188	ensembl
408020	9659	303	ensembl
408020	4783	179	ensembl
408020	18432	213	ensembl
408020	5223	174	ensembl
408020	30372	212	ensembl
408020	17144	333	ensembl
408020	2289	327	ensembl
408020	14807	334	ensembl
408020	12841	293	ensembl
408020	1429	85	ensembl
408020	16207	211	ensembl
408020	13045	80	ensembl
408020	11107	118	ensembl
408020	2411	288	ensembl
408020	49758	240	ensembl
408020	28658	284	ensembl
408020	27461	55	ensembl
408020	19262	135	ensembl
408020	14475	147	ensembl
408020	1582	84	ensembl
408020	17539	285	ensembl
408020	12145	109	ensembl
408020	9561	138	ensembl
408020	6489	292	ensembl
408020	17522	286	ensembl
408020	8665	289	ensembl
408020	12152	224	ensembl
408020	17040	323	ensembl
408020	22964	49	ensembl
408020	39763	237	ensembl
408020	16697	238	ensembl
408020	24432	335	ensembl
408020	74426	307	ensembl
408020	10390	78	ensembl
408020	12829	79	ensembl
408020	16560	33	ensembl
408020	10835	98	ensembl
408022	10163	209	ensembl
408022	39490	210	ensembl
408022	49139	221	ensembl
408022	1044	60	ensembl
408022	29221	199	ensembl
408022	47007	158	ensembl
408022	34706	153	ensembl
408022	36435	201	ensembl
408022	31189	321	ensembl
408022	40118	222	ensembl
408022	30891	208	ensembl
408022	82324	198	ensembl
408022	38216	204	ensembl
408022	16000	197	ensembl
408022	36927	216	ensembl
408022	42928	200	ensembl
408022	12715	317	ensembl
408022	22698	205	ensembl
408022	26017	225	ensembl
408022	33667	219	ensembl
408022	37056	207	ensembl
408022	25683	217	ensembl
408022	17100	206	ensembl
408022	7958	203	ensembl
408022	8263	124	ensembl
408022	8074	302	ensembl
408022	21419	211	ensembl
408022	16874	289	ensembl
408022	8870	147	ensembl
408022	31503	237	ensembl
408022	6843	286	ensembl
408022	6324	293	ensembl
408022	26098	224	ensembl
408022	4951	109	ensembl
408022	11307	85	ensembl
408022	2980	284	ensembl
408022	5216	323	ensembl
408022	4546	80	ensembl
408022	7224	118	ensembl
408022	55680	240	ensembl
408022	25323	288	ensembl
408022	22047	135	ensembl
408022	1473	292	ensembl
408022	15210	138	ensembl
408022	56074	307	ensembl
408022	23179	285	ensembl
408022	1099	335	ensembl
408022	19515	149	ensembl
408022	16770	306	ensembl
408022	6150	186	ensembl
408022	13506	180	ensembl
408022	14803	181	ensembl
408022	104421	155	ensembl
408022	8540	78	ensembl
408022	9663	179	ensembl
408022	11827	187	ensembl
408022	11081	191	ensembl
408022	1224049	134	ensembl
408022	18678	48	ensembl
408022	5338	182	ensembl
408022	20261	327	ensembl
408022	2004	188	ensembl
408022	2846	333	ensembl
408022	6697	303	ensembl
408022	26934	324	ensembl
408022	12698	185	ensembl
408022	10089	334	ensembl
408022	14512	108	ensembl
408022	17327	193	ensembl
408022	22822	190	ensembl
408022	11071	325	ensembl
408022	15632	189	ensembl
408022	14708	214	ensembl
408022	17166	174	ensembl
408022	23802	212	ensembl
408022	24094	213	ensembl
408022	17851	319	ensembl
408022	7792	79	ensembl
408022	11102	98	ensembl
408022	5083	33	ensembl
408022	18342	55	ensembl
408022	19609	49	ensembl
408022	5783	91	ensembl
408022	6483	326	ensembl
408022	17950	121	ensembl
408022	16167	46	ensembl
408022	7071	338	ensembl
408022	49	331	ensembl
408022	426	314	ensembl
408022	5792	311	ensembl
408022	8427	316	ensembl
408022	11763	312	ensembl
408022	27601	242	ensembl
408022	513	315	ensembl
